,index,n,r,CI95%,r2,adj_r2,p-val,BF10,power,X,Y,X_covars,Y_covars
899,pearson,11718,-0.067,[-0.09 -0.05],0.005,0.004,3.305673371757244e-13,3.756e+09,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'length_birth_m']",['length_birth_m']
900,pearson,11718,0.004,[-0.01  0.02],0.0,-0.0,0.646057279972951,0.013,0.074,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'length_birth_m']",['phi_m']
901,pearson,11718,-0.068,[-0.09 -0.05],0.005,0.004,2.5620744180446647e-13,4.825e+09,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'length_birth_m']","['generationtime_m', 'length_birth_m']"
902,pearson,11718,-0.015,[-0.03  0.  ],0.0,0.0,0.09671004081996956,0.046,0.383,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'length_birth_m']","['generationtime_m', 'phi_m']"
903,pearson,11718,-0.009,[-0.03  0.01],0.0,-0.0,0.3445738945496731,0.018,0.157,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'length_birth_m']","['length_birth_m', 'phi_m']"
904,pearson,11718,-0.03,[-0.05 -0.01],0.001,0.001,0.0010587353418898438,2.464,0.906,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'length_birth_m']","['generationtime_m', 'length_birth_m', 'phi_m']"
905,pearson,11718,-0.058,[-0.08 -0.04],0.003,0.003,3.858040867533867e-10,3.725e+06,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']","['length_birth_m', 'phi_m']"
906,pearson,11718,-0.058,[-0.08 -0.04],0.003,0.003,3.548809932046287e-10,4.041e+06,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']","['generationtime_m', 'length_birth_m', 'phi_m']"
907,pearson,11718,-0.055,[-0.07 -0.04],0.003,0.003,2.773913040663613e-09,5.443e+05,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']",None
908,pearson,11718,-0.055,[-0.07 -0.04],0.003,0.003,2.0591566498021094e-09,7.276e+05,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']",['generationtime_m']
909,pearson,11718,-0.06,[-0.08 -0.04],0.004,0.003,8.36379981916473e-11,1.659e+07,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']",['length_birth_m']
910,pearson,11718,-0.055,[-0.07 -0.04],0.003,0.003,1.9382849251123563e-09,7.717e+05,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']",['phi_m']
911,pearson,11718,-0.059,[-0.08 -0.04],0.003,0.003,2.09023019671848e-10,6.776e+06,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']","['generationtime_m', 'length_birth_m']"
912,pearson,11718,-0.055,[-0.07 -0.04],0.003,0.003,1.901310734246956e-09,7.864e+05,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']","['generationtime_m', 'phi_m']"
913,pearson,11718,-0.058,[-0.08 -0.04],0.003,0.003,3.858040867533867e-10,3.725e+06,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']","['length_birth_m', 'phi_m']"
914,pearson,11718,-0.058,[-0.08 -0.04],0.003,0.003,3.548809932046287e-10,4.041e+06,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']","['generationtime_m', 'length_birth_m', 'phi_m']"
915,pearson,11718,-0.026,[-0.04 -0.01],0.001,0.0,0.00524119321075568,0.57,0.797,growth_length_m,division_ratios__f_n_m,"['length_birth_m', 'phi_m']","['generationtime_m', 'length_birth_m', 'phi_m']"
916,pearson,11718,0.005,[-0.01  0.02],0.0,-0.0,0.5797767238709446,0.013,0.086,growth_length_m,division_ratios__f_n_m,"['length_birth_m', 'phi_m']",None
917,pearson,11718,-0.069,[-0.09 -0.05],0.005,0.005,1.1042633862823193e-13,1.103e+10,1.0,growth_length_m,division_ratios__f_n_m,"['length_birth_m', 'phi_m']",['generationtime_m']
918,pearson,11718,0.005,[-0.01  0.02],0.0,-0.0,0.577584956499426,0.014,0.086,growth_length_m,division_ratios__f_n_m,"['length_birth_m', 'phi_m']",['length_birth_m']
919,pearson,11718,0.005,[-0.01  0.02],0.0,-0.0,0.5760613911198931,0.014,0.087,growth_length_m,division_ratios__f_n_m,"['length_birth_m', 'phi_m']",['phi_m']
920,pearson,11718,-0.054,[-0.07 -0.04],0.003,0.003,4.024373257676132e-09,3.789e+05,1.0,growth_length_m,division_ratios__f_n_m,"['length_birth_m', 'phi_m']","['generationtime_m', 'length_birth_m']"
921,pearson,11718,-0.024,[-0.04 -0.01],0.001,0.0,0.010369406938477375,0.309,0.727,growth_length_m,division_ratios__f_n_m,"['length_birth_m', 'phi_m']","['generationtime_m', 'phi_m']"
922,pearson,11718,0.005,[-0.01  0.02],0.0,-0.0,0.5756610463417239,0.014,0.087,growth_length_m,division_ratios__f_n_m,"['length_birth_m', 'phi_m']","['length_birth_m', 'phi_m']"
923,pearson,11718,-0.026,[-0.04 -0.01],0.001,0.0,0.00524119321075568,0.57,0.797,growth_length_m,division_ratios__f_n_m,"['length_birth_m', 'phi_m']","['generationtime_m', 'length_birth_m', 'phi_m']"
924,pearson,11718,-0.057,[-0.08 -0.04],0.003,0.003,5.322778112220356e-10,2.721e+06,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'length_birth_m', 'phi_m']",None
925,pearson,11718,-0.058,[-0.08 -0.04],0.003,0.003,3.8478784949106695e-10,3.734e+06,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'length_birth_m', 'phi_m']",['generationtime_m']
926,pearson,11718,-0.058,[-0.08 -0.04],0.003,0.003,4.2304328648294854e-10,3.404e+06,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'length_birth_m', 'phi_m']",['length_birth_m']
927,pearson,11718,-0.058,[-0.08 -0.04],0.003,0.003,3.602562139767652e-10,3.982e+06,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'length_birth_m', 'phi_m']",['phi_m']
928,pearson,11718,-0.058,[-0.08 -0.04],0.003,0.003,3.5036501561188114e-10,4.092e+06,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'length_birth_m', 'phi_m']","['generationtime_m', 'length_birth_m']"
929,pearson,11718,-0.058,[-0.08 -0.04],0.003,0.003,3.527788227199222e-10,4.065e+06,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'length_birth_m', 'phi_m']","['generationtime_m', 'phi_m']"
930,pearson,11718,-0.058,[-0.08 -0.04],0.003,0.003,3.453172673409575e-10,4.151e+06,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'length_birth_m', 'phi_m']","['length_birth_m', 'phi_m']"
931,pearson,11718,-0.058,[-0.08 -0.04],0.003,0.003,3.37075566403071e-10,4.25e+06,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'length_birth_m', 'phi_m']","['generationtime_m', 'length_birth_m', 'phi_m']"
932,pearson,11718,-0.075,[-0.09 -0.06],0.006,0.005,5.905870342387115e-16,1.897e+12,1.0,growth_length_m,division_ratios__f_n_m,None,['generationtime_m']
933,pearson,11718,-0.006,[-0.02  0.01],0.0,-0.0,0.5379499270813338,0.014,0.094,growth_length_m,division_ratios__f_n_m,None,['length_birth_m']
934,pearson,11718,0.004,[-0.01  0.02],0.0,-0.0,0.6536867609553622,0.013,0.073,growth_length_m,division_ratios__f_n_m,None,['phi_m']
935,pearson,11718,-0.057,[-0.08 -0.04],0.003,0.003,6.519870704847478e-10,2.232e+06,1.0,growth_length_m,division_ratios__f_n_m,None,"['generationtime_m', 'length_birth_m']"
936,pearson,11718,-0.024,[-0.04 -0.01],0.001,0.0,0.008091180690149568,0.386,0.754,growth_length_m,division_ratios__f_n_m,None,"['generationtime_m', 'phi_m']"
937,pearson,11718,0.005,[-0.01  0.02],0.0,-0.0,0.5792430245996795,0.014,0.086,growth_length_m,division_ratios__f_n_m,None,"['length_birth_m', 'phi_m']"
938,pearson,11718,-0.026,[-0.04 -0.01],0.001,0.0,0.005680696318006792,0.53,0.79,growth_length_m,division_ratios__f_n_m,None,"['generationtime_m', 'length_birth_m', 'phi_m']"
939,pearson,11718,-0.054,[-0.07 -0.04],0.003,0.003,3.777206101066466e-09,4.03e+05,1.0,growth_length_m,division_ratios__f_n_m,['generationtime_m'],['length_birth_m']
940,pearson,11718,-0.006,[-0.02  0.01],0.0,-0.0,0.49687695386662234,0.015,0.104,growth_length_m,division_ratios__f_n_m,['generationtime_m'],['phi_m']
941,pearson,11718,-0.065,[-0.08 -0.05],0.004,0.004,2.756950876339562e-12,4.687e+08,1.0,growth_length_m,division_ratios__f_n_m,['generationtime_m'],"['generationtime_m', 'length_birth_m']"
942,pearson,11718,-0.028,[-0.05 -0.01],0.001,0.001,0.0027363138462830915,1.029,0.85,growth_length_m,division_ratios__f_n_m,['generationtime_m'],"['generationtime_m', 'phi_m']"
943,pearson,11718,-0.006,[-0.02  0.01],0.0,-0.0,0.5198305623501331,0.014,0.099,growth_length_m,division_ratios__f_n_m,['generationtime_m'],"['length_birth_m', 'phi_m']"
944,pearson,11718,-0.029,[-0.05 -0.01],0.001,0.001,0.0017554801291022274,1.545,0.879,growth_length_m,division_ratios__f_n_m,['generationtime_m'],"['generationtime_m', 'length_birth_m', 'phi_m']"
945,pearson,11718,0.008,[-0.01  0.03],0.0,-0.0,0.41475366752199977,0.016,0.129,growth_length_m,division_ratios__f_n_m,['length_birth_m'],['phi_m']
946,pearson,11718,-0.057,[-0.08 -0.04],0.003,0.003,5.672317484590792e-10,2.557e+06,1.0,growth_length_m,division_ratios__f_n_m,['length_birth_m'],"['generationtime_m', 'length_birth_m']"
947,pearson,11718,-0.021,[-0.04 -0.  ],0.0,0.0,0.022644151877081305,0.155,0.625,growth_length_m,division_ratios__f_n_m,['length_birth_m'],"['generationtime_m', 'phi_m']"
948,pearson,11718,0.005,[-0.01  0.02],0.0,-0.0,0.5778975012384483,0.014,0.086,growth_length_m,division_ratios__f_n_m,['length_birth_m'],"['length_birth_m', 'phi_m']"
949,pearson,11718,-0.026,[-0.04 -0.01],0.001,0.0,0.005511999231334224,0.545,0.793,growth_length_m,division_ratios__f_n_m,['length_birth_m'],"['generationtime_m', 'length_birth_m', 'phi_m']"
950,pearson,11718,-0.054,[-0.07 -0.04],0.003,0.003,4.972834681223718e-09,3.084e+05,1.0,growth_length_m,division_ratios__f_n_m,['phi_m'],"['generationtime_m', 'length_birth_m']"
951,pearson,11718,-0.025,[-0.04 -0.01],0.001,0.0,0.0075249310273164645,0.412,0.762,growth_length_m,division_ratios__f_n_m,['phi_m'],"['generationtime_m', 'phi_m']"
952,pearson,11718,0.005,[-0.01  0.02],0.0,-0.0,0.5757488296594799,0.014,0.087,growth_length_m,division_ratios__f_n_m,['phi_m'],"['length_birth_m', 'phi_m']"
953,pearson,11718,-0.026,[-0.04 -0.01],0.001,0.0,0.005251600969233262,0.569,0.797,growth_length_m,division_ratios__f_n_m,['phi_m'],"['generationtime_m', 'length_birth_m', 'phi_m']"
954,pearson,11718,-0.015,[-0.03  0.  ],0.0,0.0,0.09671004081996956,0.046,0.383,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'length_birth_m']","['generationtime_m', 'phi_m']"
955,pearson,11718,-0.009,[-0.03  0.01],0.0,-0.0,0.3445738945496731,0.018,0.157,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'length_birth_m']","['length_birth_m', 'phi_m']"
956,pearson,11718,-0.03,[-0.05 -0.01],0.001,0.001,0.0010587353418898438,2.464,0.906,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'length_birth_m']","['generationtime_m', 'length_birth_m', 'phi_m']"
957,pearson,11718,-0.058,[-0.08 -0.04],0.003,0.003,3.858040867533867e-10,3.725e+06,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']","['length_birth_m', 'phi_m']"
958,pearson,11718,-0.058,[-0.08 -0.04],0.003,0.003,3.548809932046287e-10,4.041e+06,1.0,growth_length_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']","['generationtime_m', 'length_birth_m', 'phi_m']"
959,pearson,11718,-0.026,[-0.04 -0.01],0.001,0.0,0.00524119321075568,0.57,0.797,growth_length_m,division_ratios__f_n_m,"['length_birth_m', 'phi_m']","['generationtime_m', 'length_birth_m', 'phi_m']"
960,pearson,11718,0.766,[0.76 0.77],0.587,0.587,0.0,inf,1.0,growth_length_m,phi_m,None,['generationtime_m']
961,pearson,11718,0.108,[0.09 0.13],0.012,0.011,1.5255258854283945e-31,5.1e+27,1.0,growth_length_m,phi_m,None,['length_birth_m']
962,pearson,11718,0.134,[0.12 0.15],0.018,0.018,3.428282222960495e-48,1.814e+44,1.0,growth_length_m,phi_m,None,['division_ratios__f_n_m']
963,pearson,11718,0.721,[0.71 0.73],0.519,0.519,0.0,inf,1.0,growth_length_m,phi_m,None,"['generationtime_m', 'length_birth_m']"
964,pearson,11718,0.763,[0.76 0.77],0.582,0.582,0.0,inf,1.0,growth_length_m,phi_m,None,"['generationtime_m', 'division_ratios__f_n_m']"
965,pearson,11718,0.108,[0.09 0.13],0.012,0.011,1.5824405939910125e-31,4.918e+27,1.0,growth_length_m,phi_m,None,"['length_birth_m', 'division_ratios__f_n_m']"
966,pearson,11718,0.719,[0.71 0.73],0.517,0.517,0.0,inf,1.0,growth_length_m,phi_m,None,"['generationtime_m', 'length_birth_m', 'division_ratios__f_n_m']"
967,pearson,11718,0.135,[0.12 0.15],0.018,0.018,1.0483607074768052e-48,5.898e+44,1.0,growth_length_m,phi_m,None,None
968,pearson,11718,0.766,[0.76 0.77],0.587,0.587,0.0,inf,1.0,growth_length_m,phi_m,None,['generationtime_m']
969,pearson,11718,0.108,[0.09 0.13],0.012,0.011,1.5255258854283945e-31,5.1e+27,1.0,growth_length_m,phi_m,None,['length_birth_m']
970,pearson,11718,0.134,[0.12 0.15],0.018,0.018,3.428282222960495e-48,1.814e+44,1.0,growth_length_m,phi_m,None,['division_ratios__f_n_m']
971,pearson,11718,0.721,[0.71 0.73],0.519,0.519,0.0,inf,1.0,growth_length_m,phi_m,None,"['generationtime_m', 'length_birth_m']"
972,pearson,11718,0.763,[0.76 0.77],0.582,0.582,0.0,inf,1.0,growth_length_m,phi_m,None,"['generationtime_m', 'division_ratios__f_n_m']"
973,pearson,11718,0.108,[0.09 0.13],0.012,0.011,1.5824405939910125e-31,4.918e+27,1.0,growth_length_m,phi_m,None,"['length_birth_m', 'division_ratios__f_n_m']"
974,pearson,11718,0.719,[0.71 0.73],0.517,0.517,0.0,inf,1.0,growth_length_m,phi_m,None,"['generationtime_m', 'length_birth_m', 'division_ratios__f_n_m']"
975,pearson,11718,0.484,[0.47 0.5 ],0.234,0.234,0.0,inf,1.0,growth_length_m,phi_m,['generationtime_m'],['length_birth_m']
976,pearson,11718,0.551,[0.54 0.56],0.304,0.304,0.0,inf,1.0,growth_length_m,phi_m,['generationtime_m'],['division_ratios__f_n_m']
977,pearson,11718,0.815,[0.81 0.82],0.665,0.665,0.0,inf,1.0,growth_length_m,phi_m,['generationtime_m'],"['generationtime_m', 'length_birth_m']"
978,pearson,11718,0.863,[0.86 0.87],0.745,0.744,0.0,inf,1.0,growth_length_m,phi_m,['generationtime_m'],"['generationtime_m', 'division_ratios__f_n_m']"
979,pearson,11718,0.481,[0.47 0.49],0.231,0.231,0.0,inf,1.0,growth_length_m,phi_m,['generationtime_m'],"['length_birth_m', 'division_ratios__f_n_m']"
980,pearson,11718,0.813,[0.81 0.82],0.661,0.661,0.0,inf,1.0,growth_length_m,phi_m,['generationtime_m'],"['generationtime_m', 'length_birth_m', 'division_ratios__f_n_m']"
981,pearson,11718,0.557,[0.54 0.57],0.311,0.311,0.0,inf,1.0,growth_length_m,phi_m,['generationtime_m'],None
982,pearson,11718,0.867,[0.86 0.87],0.751,0.751,0.0,inf,1.0,growth_length_m,phi_m,['generationtime_m'],['generationtime_m']
983,pearson,11718,0.484,[0.47 0.5 ],0.234,0.234,0.0,inf,1.0,growth_length_m,phi_m,['generationtime_m'],['length_birth_m']
984,pearson,11718,0.551,[0.54 0.56],0.304,0.304,0.0,inf,1.0,growth_length_m,phi_m,['generationtime_m'],['division_ratios__f_n_m']
985,pearson,11718,0.815,[0.81 0.82],0.665,0.665,0.0,inf,1.0,growth_length_m,phi_m,['generationtime_m'],"['generationtime_m', 'length_birth_m']"
986,pearson,11718,0.863,[0.86 0.87],0.745,0.744,0.0,inf,1.0,growth_length_m,phi_m,['generationtime_m'],"['generationtime_m', 'division_ratios__f_n_m']"
987,pearson,11718,0.481,[0.47 0.49],0.231,0.231,0.0,inf,1.0,growth_length_m,phi_m,['generationtime_m'],"['length_birth_m', 'division_ratios__f_n_m']"
988,pearson,11718,0.813,[0.81 0.82],0.661,0.661,0.0,inf,1.0,growth_length_m,phi_m,['generationtime_m'],"['generationtime_m', 'length_birth_m', 'division_ratios__f_n_m']"
989,pearson,11718,0.095,[0.08 0.11],0.009,0.009,1.0578534245338073e-24,8.375e+20,1.0,growth_length_m,phi_m,['length_birth_m'],['division_ratios__f_n_m']
990,pearson,11718,0.723,[0.71 0.73],0.523,0.523,0.0,inf,1.0,growth_length_m,phi_m,['length_birth_m'],"['generationtime_m', 'length_birth_m']"
991,pearson,11718,0.737,[0.73 0.74],0.543,0.543,0.0,inf,1.0,growth_length_m,phi_m,['length_birth_m'],"['generationtime_m', 'division_ratios__f_n_m']"
992,pearson,11718,0.108,[0.09 0.13],0.012,0.011,9.68024270263716e-32,8.011e+27,1.0,growth_length_m,phi_m,['length_birth_m'],"['length_birth_m', 'division_ratios__f_n_m']"
993,pearson,11718,0.721,[0.71 0.73],0.52,0.52,0.0,inf,1.0,growth_length_m,phi_m,['length_birth_m'],"['generationtime_m', 'length_birth_m', 'division_ratios__f_n_m']"
994,pearson,11718,0.094,[0.08 0.11],0.009,0.009,1.2246060620779369e-24,7.245e+20,1.0,growth_length_m,phi_m,['length_birth_m'],None
995,pearson,11718,0.74,[0.73 0.75],0.547,0.547,0.0,inf,1.0,growth_length_m,phi_m,['length_birth_m'],['generationtime_m']
996,pearson,11718,0.108,[0.09 0.13],0.012,0.012,9.329637752917483e-32,8.31e+27,1.0,growth_length_m,phi_m,['length_birth_m'],['length_birth_m']
997,pearson,11718,0.095,[0.08 0.11],0.009,0.009,1.0578534245338073e-24,8.375e+20,1.0,growth_length_m,phi_m,['length_birth_m'],['division_ratios__f_n_m']
998,pearson,11718,0.723,[0.71 0.73],0.523,0.523,0.0,inf,1.0,growth_length_m,phi_m,['length_birth_m'],"['generationtime_m', 'length_birth_m']"
999,pearson,11718,0.737,[0.73 0.74],0.543,0.543,0.0,inf,1.0,growth_length_m,phi_m,['length_birth_m'],"['generationtime_m', 'division_ratios__f_n_m']"
1000,pearson,11718,0.108,[0.09 0.13],0.012,0.011,9.68024270263716e-32,8.011e+27,1.0,growth_length_m,phi_m,['length_birth_m'],"['length_birth_m', 'division_ratios__f_n_m']"
1001,pearson,11718,0.721,[0.71 0.73],0.52,0.52,0.0,inf,1.0,growth_length_m,phi_m,['length_birth_m'],"['generationtime_m', 'length_birth_m', 'division_ratios__f_n_m']"
1002,pearson,11718,0.72,[0.71 0.73],0.519,0.518,0.0,inf,1.0,growth_length_m,phi_m,['division_ratios__f_n_m'],"['generationtime_m', 'length_birth_m']"
1003,pearson,11718,0.763,[0.76 0.77],0.582,0.582,0.0,inf,1.0,growth_length_m,phi_m,['division_ratios__f_n_m'],"['generationtime_m', 'division_ratios__f_n_m']"
1004,pearson,11718,0.108,[0.09 0.13],0.012,0.011,1.5591052629436395e-31,4.991e+27,1.0,growth_length_m,phi_m,['division_ratios__f_n_m'],"['length_birth_m', 'division_ratios__f_n_m']"
1005,pearson,11718,0.719,[0.71 0.73],0.517,0.517,0.0,inf,1.0,growth_length_m,phi_m,['division_ratios__f_n_m'],"['generationtime_m', 'length_birth_m', 'division_ratios__f_n_m']"
1006,pearson,11718,0.133,[0.12 0.15],0.018,0.017,2.700374779280317e-47,2.326e+43,1.0,growth_length_m,phi_m,['division_ratios__f_n_m'],None
1007,pearson,11718,0.765,[0.76 0.77],0.585,0.585,0.0,inf,1.0,growth_length_m,phi_m,['division_ratios__f_n_m'],['generationtime_m']
1008,pearson,11718,0.106,[0.09 0.12],0.011,0.011,9.698343677850788e-31,8.133e+26,1.0,growth_length_m,phi_m,['division_ratios__f_n_m'],['length_birth_m']
1009,pearson,11718,0.134,[0.12 0.15],0.018,0.018,3.349729573156518e-48,1.856e+44,1.0,growth_length_m,phi_m,['division_ratios__f_n_m'],['division_ratios__f_n_m']
1010,pearson,11718,0.72,[0.71 0.73],0.519,0.518,0.0,inf,1.0,growth_length_m,phi_m,['division_ratios__f_n_m'],"['generationtime_m', 'length_birth_m']"
1011,pearson,11718,0.763,[0.76 0.77],0.582,0.582,0.0,inf,1.0,growth_length_m,phi_m,['division_ratios__f_n_m'],"['generationtime_m', 'division_ratios__f_n_m']"
1012,pearson,11718,0.108,[0.09 0.13],0.012,0.011,1.5591052629436395e-31,4.991e+27,1.0,growth_length_m,phi_m,['division_ratios__f_n_m'],"['length_birth_m', 'division_ratios__f_n_m']"
1013,pearson,11718,0.719,[0.71 0.73],0.517,0.517,0.0,inf,1.0,growth_length_m,phi_m,['division_ratios__f_n_m'],"['generationtime_m', 'length_birth_m', 'division_ratios__f_n_m']"
1014,pearson,11718,0.791,[0.78 0.8 ],0.625,0.625,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'length_birth_m']","['generationtime_m', 'division_ratios__f_n_m']"
1015,pearson,11718,0.58,[0.57 0.59],0.336,0.336,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'length_birth_m']","['length_birth_m', 'division_ratios__f_n_m']"
1016,pearson,11718,0.851,[0.85 0.86],0.724,0.724,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'length_birth_m']","['generationtime_m', 'length_birth_m', 'division_ratios__f_n_m']"
1017,pearson,11718,0.51,[0.5  0.52],0.261,0.26,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'length_birth_m']",None
1018,pearson,11718,0.794,[0.79 0.8 ],0.63,0.63,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'length_birth_m']",['generationtime_m']
1019,pearson,11718,0.584,[0.57 0.6 ],0.341,0.341,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'length_birth_m']",['length_birth_m']
1020,pearson,11718,0.506,[0.49 0.52],0.256,0.256,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'length_birth_m']",['division_ratios__f_n_m']
1021,pearson,11718,0.853,[0.85 0.86],0.728,0.728,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'length_birth_m']","['generationtime_m', 'length_birth_m']"
1022,pearson,11718,0.791,[0.78 0.8 ],0.625,0.625,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'length_birth_m']","['generationtime_m', 'division_ratios__f_n_m']"
1023,pearson,11718,0.58,[0.57 0.59],0.336,0.336,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'length_birth_m']","['length_birth_m', 'division_ratios__f_n_m']"
1024,pearson,11718,0.851,[0.85 0.86],0.724,0.724,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'length_birth_m']","['generationtime_m', 'length_birth_m', 'division_ratios__f_n_m']"
1025,pearson,11718,0.49,[0.48 0.5 ],0.24,0.24,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'division_ratios__f_n_m']","['length_birth_m', 'division_ratios__f_n_m']"
1026,pearson,11718,0.816,[0.81 0.82],0.666,0.666,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'division_ratios__f_n_m']","['generationtime_m', 'length_birth_m', 'division_ratios__f_n_m']"
1027,pearson,11718,0.556,[0.54 0.57],0.309,0.309,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'division_ratios__f_n_m']",None
1028,pearson,11718,0.864,[0.86 0.87],0.747,0.747,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'division_ratios__f_n_m']",['generationtime_m']
1029,pearson,11718,0.485,[0.47 0.5 ],0.235,0.235,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'division_ratios__f_n_m']",['length_birth_m']
1030,pearson,11718,0.561,[0.55 0.57],0.315,0.315,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'division_ratios__f_n_m']",['division_ratios__f_n_m']
1031,pearson,11718,0.814,[0.81 0.82],0.663,0.663,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'division_ratios__f_n_m']","['generationtime_m', 'length_birth_m']"
1032,pearson,11718,0.866,[0.86 0.87],0.75,0.75,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'division_ratios__f_n_m']","['generationtime_m', 'division_ratios__f_n_m']"
1033,pearson,11718,0.49,[0.48 0.5 ],0.24,0.24,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'division_ratios__f_n_m']","['length_birth_m', 'division_ratios__f_n_m']"
1034,pearson,11718,0.816,[0.81 0.82],0.666,0.666,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'division_ratios__f_n_m']","['generationtime_m', 'length_birth_m', 'division_ratios__f_n_m']"
1035,pearson,11718,0.721,[0.71 0.73],0.52,0.52,0.0,inf,1.0,growth_length_m,phi_m,"['length_birth_m', 'division_ratios__f_n_m']","['generationtime_m', 'length_birth_m', 'division_ratios__f_n_m']"
1036,pearson,11718,0.094,[0.08 0.11],0.009,0.009,2.1455298169990866e-24,4.157e+20,1.0,growth_length_m,phi_m,"['length_birth_m', 'division_ratios__f_n_m']",None
1037,pearson,11718,0.739,[0.73 0.75],0.547,0.547,0.0,inf,1.0,growth_length_m,phi_m,"['length_birth_m', 'division_ratios__f_n_m']",['generationtime_m']
1038,pearson,11718,0.107,[0.09 0.13],0.012,0.011,1.943422097236099e-31,4.011e+27,1.0,growth_length_m,phi_m,"['length_birth_m', 'division_ratios__f_n_m']",['length_birth_m']
1039,pearson,11718,0.095,[0.08 0.11],0.009,0.009,7.5897990407429365e-25,1.164e+21,1.0,growth_length_m,phi_m,"['length_birth_m', 'division_ratios__f_n_m']",['division_ratios__f_n_m']
1040,pearson,11718,0.723,[0.71 0.73],0.523,0.523,0.0,inf,1.0,growth_length_m,phi_m,"['length_birth_m', 'division_ratios__f_n_m']","['generationtime_m', 'length_birth_m']"
1041,pearson,11718,0.737,[0.73 0.75],0.543,0.543,0.0,inf,1.0,growth_length_m,phi_m,"['length_birth_m', 'division_ratios__f_n_m']","['generationtime_m', 'division_ratios__f_n_m']"
1042,pearson,11718,0.108,[0.09 0.13],0.012,0.011,9.658290146294004e-32,8.029e+27,1.0,growth_length_m,phi_m,"['length_birth_m', 'division_ratios__f_n_m']","['length_birth_m', 'division_ratios__f_n_m']"
1043,pearson,11718,0.721,[0.71 0.73],0.52,0.52,0.0,inf,1.0,growth_length_m,phi_m,"['length_birth_m', 'division_ratios__f_n_m']","['generationtime_m', 'length_birth_m', 'division_ratios__f_n_m']"
1044,pearson,11718,0.51,[0.5  0.52],0.26,0.26,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'length_birth_m', 'division_ratios__f_n_m']",None
1045,pearson,11718,0.793,[0.79 0.8 ],0.628,0.628,0.0,inf,1.0,growth_length_m,phi_m,"['generationtime_m', 'length_birth_m', 'division_ratios__f_n_m']",['generationtime_m']
